UPI_ref_no,Payer_UPI_id,Payee_UPI_id,Txn_amt,eventTime___,Txn_date,eventHour,week_day
899958546433,ac1001@okaxis,xs9905@okaxis,7606,2022-01-11 16:30:13.000000 UTC,2022-01-11,16,3
867273339357,ac1001@okaxis,xs9905@okaxis,7789,2022-10-18 16:32:30.000000 UTC,2022-10-18,16,3
212108951945,ac1001@okaxis,xs9905@okaxis,7034,2022-02-22 18:36:20.000000 UTC,2022-02-22,18,3
673914395851,ac1001@okaxis,xs9905@okaxis,7645,2022-08-16 19:21:32.000000 UTC,2022-08-16,19,3
997678260798,ac1001@okaxis,xs9905@okaxis,7725,2022-05-17 19:37:25.000000 UTC,2022-05-17,19,3
68137412989,ac1001@okaxis,xs9905@okaxis,7506,2022-03-15 17:33:40.000000 UTC,2022-03-15,17,3
776927511423,ac1001@okaxis,xs9905@okaxis,7342,2022-09-06 15:16:39.000000 UTC,2022-09-06,15,3
185371737570,ac1001@okaxis,xs9905@okaxis,7716,2022-08-09 11:28:30.000000 UTC,2022-08-09,11,3
866639976097,ac1001@okaxis,xs9905@okaxis,7497,2022-01-11 15:44:29.000000 UTC,2022-01-11,15,3
68610244144,ac1001@okaxis,xs9905@okaxis,7087,2022-05-17 12:31:29.000000 UTC,2022-05-17,12,3
666078419673,ac1001@okaxis,xs9905@okaxis,7147,2022-07-05 11:36:26.000000 UTC,2022-07-05,11,3
839587870517,aa1001@okhdfcbank,xa1001@okicici,1721,2022-09-13 15:36:24.000000 UTC,2022-09-13,15,3
275857788660,aa1001@okhdfcbank,xa1001@okicici,1122,2022-01-18 11:36:39.000000 UTC,2022-01-18,11,3
732287393995,aa1001@okhdfcbank,xa1001@okicici,1707,2022-07-05 08:35:30.000000 UTC,2022-07-05,8,3
111850991775,aa1001@okhdfcbank,xa1001@okicici,1401,2022-04-12 15:39:21.000000 UTC,2022-04-12,15,3
498982783795,aa1001@okhdfcbank,xa1001@okicici,1521,2022-04-12 19:35:39.000000 UTC,2022-04-12,19,3
652729749834,aa1001@okhdfcbank,xa1001@okicici,1191,2022-02-15 12:29:17.000000 UTC,2022-02-15,12,3
74774550244,ab1001@okicicibank,xk9001@okicici,10503,2022-08-16 19:22:33.000000 UTC,2022-08-16,19,3
362155012878,ab1001@okicicibank,xk9001@okicici,10227,2022-04-19 18:24:31.000000 UTC,2022-04-19,18,3
680831383987,ab1001@okicicibank,xk9001@okicici,10139,2022-07-12 19:35:24.000000 UTC,2022-07-12,19,3
255506774795,ab1001@okicicibank,xk9001@okicici,10855,2022-01-11 16:14:22.000000 UTC,2022-01-11,16,3
91561694258,ab1001@okicicibank,xk9001@okicici,10679,2022-04-12 19:36:31.000000 UTC,2022-04-12,19,3
858687000912,ab1001@okicicibank,xk9001@okicici,10075,2022-07-19 08:23:23.000000 UTC,2022-07-19,8,3
250959140851,ab1001@okicicibank,xk9001@okicici,10864,2022-09-06 16:21:34.000000 UTC,2022-09-06,16,3
73238836649,ab1001@okicicibank,xk9001@okicici,10968,2022-07-05 15:28:38.000000 UTC,2022-07-05,15,3
578591007239,ac1001@okaxis,xr9905@okicici,5485,2022-06-21 19:30:36.000000 UTC,2022-06-21,19,3
33080329780,ac1001@okaxis,xr9905@okicici,6007,2022-04-19 16:32:33.000000 UTC,2022-04-19,16,3
567563800798,ac1001@okaxis,xr9905@okicici,5400,2022-08-16 17:23:25.000000 UTC,2022-08-16,17,3
261025300320,ac1001@okaxis,xr9905@okicici,6076,2022-05-17 19:29:32.000000 UTC,2022-05-17,19,3
402542038112,ac1001@okaxis,xr9905@okicici,5142,2022-10-11 10:23:53.000000 UTC,2022-10-11,10,3
726233978573,ac1001@okaxis,xr9905@okicici,5735,2022-03-22 11:27:27.000000 UTC,2022-03-22,11,3
169807082388,ac1001@okaxis,xr9905@okicici,5389,2022-09-13 17:17:26.000000 UTC,2022-09-13,17,3
116689192433,ac1001@okaxis,xr9905@okicici,5345,2022-06-14 08:36:39.000000 UTC,2022-06-14,8,3
599612944774,ac1001@okaxis,xr9905@okicici,5580,2022-09-20 08:16:31.000000 UTC,2022-09-20,8,3
478735508312,ac1001@okaxis,xr9905@okicici,5044,2022-07-12 18:34:18.000000 UTC,2022-07-12,18,3
196137064084,ac1001@okaxis,xr9905@okicici,5393,2022-01-18 19:29:24.000000 UTC,2022-01-18,19,3
684077459526,ac1001@okaxis,xr9905@okicici,5510,2022-05-10 15:20:16.000000 UTC,2022-05-10,15,3
195177703691,ac1001@okaxis,xr9905@okicici,6083,2022-09-13 12:38:35.000000 UTC,2022-09-13,12,3
738183551254,ac1001@okaxis,xr9905@okicici,5351,2022-01-18 11:34:26.000000 UTC,2022-01-18,11,3
565726686567,ac1001@okaxis,xr9905@okicici,5338,2022-01-18 16:43:24.000000 UTC,2022-01-18,16,3
701117784716,ac1001@okaxis,xr9905@okicici,5979,2022-08-16 17:31:45.000000 UTC,2022-08-16,17,3
831202981312,ac1001@okaxis,xr9905@okicici,5224,2022-08-09 12:21:37.000000 UTC,2022-08-09,12,3
172472044023,ac1001@okaxis,xr9905@okicici,5148,2022-06-21 15:13:43.000000 UTC,2022-06-21,15,3
463002969815,ac1001@okaxis,xr9905@okicici,6033,2022-05-10 19:29:35.000000 UTC,2022-05-10,19,3
267191985433,ac1001@okaxis,xr9905@okicici,5907,2022-09-06 11:36:21.000000 UTC,2022-09-06,11,3
557598053590,ac1001@okaxis,xr9905@okicici,5033,2022-01-11 18:37:38.000000 UTC,2022-01-11,18,3
15529359767,ac1001@okaxis,xr9905@okicici,5787,2022-06-07 19:22:38.000000 UTC,2022-06-07,19,3
972332280064,ac1001@okaxis,xr9905@okicici,5534,2022-07-12 19:31:49.000000 UTC,2022-07-12,19,3
711667800384,ac1001@okaxis,xr9905@okicici,5782,2022-08-23 12:40:30.000000 UTC,2022-08-23,12,3
4284792125,ac1001@okaxis,xr9905@okicici,5226,2022-10-11 08:35:37.000000 UTC,2022-10-11,8,3
315650116152,ac1001@okaxis,xr9905@okicici,5321,2022-10-11 11:28:28.000000 UTC,2022-10-11,11,3
195082109750,aa1001@okhdfcbank,xb1001@okhdfcbank,4623,2022-04-19 15:36:28.000000 UTC,2022-04-19,15,3
259713468072,aa1001@okhdfcbank,xb1001@okhdfcbank,4238,2022-02-22 09:13:37.000000 UTC,2022-02-22,9,3
829528647698,aa1001@okhdfcbank,xb1001@okhdfcbank,4893,2022-06-14 19:29:31.000000 UTC,2022-06-14,19,3
97451445812,aa1001@okhdfcbank,xb1001@okhdfcbank,4236,2022-01-18 16:30:27.000000 UTC,2022-01-18,16,3
213210780536,aa1001@okhdfcbank,xb1001@okhdfcbank,4803,2022-02-15 19:30:42.000000 UTC,2022-02-15,19,3
342477344394,aa1001@okhdfcbank,xb1001@okhdfcbank,4211,2022-04-19 15:29:41.000000 UTC,2022-04-19,15,3
809434393190,aa1001@okhdfcbank,xb1001@okhdfcbank,4955,2022-06-21 16:39:31.000000 UTC,2022-06-21,16,3
772221255782,aa1001@okhdfcbank,xb1001@okhdfcbank,4773,2022-04-19 11:31:26.000000 UTC,2022-04-19,11,3
34730625457,aa1001@okhdfcbank,xb1001@okhdfcbank,4547,2022-08-09 10:31:37.000000 UTC,2022-08-09,10,3
460391048411,aa1001@okhdfcbank,xb1001@okhdfcbank,4623,2022-09-13 10:19:29.000000 UTC,2022-09-13,10,3
752161254623,ab1001@okicicibank,xl9001@okhdfcbank,12390,2022-06-14 16:22:31.000000 UTC,2022-06-14,16,3
248193791254,ab1001@okicicibank,xl9001@okhdfcbank,12883,2022-07-19 19:38:24.000000 UTC,2022-07-19,19,3
435433254202,ab1001@okicicibank,xl9001@okhdfcbank,12269,2022-02-08 15:48:39.000000 UTC,2022-02-08,15,3
505481759641,ab1001@okicicibank,xl9001@okhdfcbank,12173,2022-08-09 11:30:32.000000 UTC,2022-08-09,11,3
113785305861,ab1001@okicicibank,xl9001@okhdfcbank,12349,2022-05-10 10:27:33.000000 UTC,2022-05-10,10,3
751387369872,ab1001@okicicibank,xl9001@okhdfcbank,12927,2022-05-10 19:47:22.000000 UTC,2022-05-10,19,3
615153588526,ab1001@okicicibank,xl9001@okhdfcbank,12494,2022-07-19 09:24:23.000000 UTC,2022-07-19,9,3
309685364698,ab1001@okicicibank,xl9001@okhdfcbank,12270,2022-02-15 08:27:36.000000 UTC,2022-02-15,8,3
900087138483,ab1001@okicicibank,xl9001@okhdfcbank,12775,2022-05-24 12:38:34.000000 UTC,2022-05-24,12,3
868727625955,ab1001@okicicibank,xl9001@okhdfcbank,12562,2022-09-06 13:28:15.000000 UTC,2022-09-06,13,3
678242172546,ab1001@okicicibank,xl9001@okhdfcbank,12167,2022-09-20 18:35:25.000000 UTC,2022-09-20,18,3
358546916517,ac1001@okaxis,xq9905@okhdfcbank,3960,2022-02-08 17:34:28.000000 UTC,2022-02-08,17,3
667152590271,ac1001@okaxis,xq9905@okhdfcbank,3553,2022-08-16 17:30:41.000000 UTC,2022-08-16,17,3
238059772501,ac1001@okaxis,xq9905@okhdfcbank,3710,2022-01-04 08:18:35.000000 UTC,2022-01-04,8,3
558743513115,ac1001@okaxis,xq9905@okhdfcbank,3812,2022-03-08 08:16:30.000000 UTC,2022-03-08,8,3
692442713672,ac1001@okaxis,xq9905@okhdfcbank,3883,2022-02-22 17:28:24.000000 UTC,2022-02-22,17,3
509407141029,ac1001@okaxis,xq9905@okhdfcbank,3559,2022-09-06 16:34:23.000000 UTC,2022-09-06,16,3
93872839566,ac1001@okaxis,xq9905@okhdfcbank,3532,2022-07-19 10:40:26.000000 UTC,2022-07-19,10,3
353953672454,ac1001@okaxis,xq9905@okhdfcbank,3695,2022-04-12 13:30:27.000000 UTC,2022-04-12,13,3
995675561257,ac1001@okaxis,xq9905@okhdfcbank,3978,2022-06-21 14:33:36.000000 UTC,2022-06-21,14,3
88461855192,ac1001@okaxis,xq9905@okhdfcbank,3137,2022-08-23 18:32:27.000000 UTC,2022-08-23,18,3
818827282684,ac1001@okaxis,xq9905@okhdfcbank,3912,2022-09-13 19:19:36.000000 UTC,2022-09-13,19,3
417641799540,ac1001@okaxis,xq9905@okhdfcbank,3194,2022-09-13 19:44:22.000000 UTC,2022-09-13,19,3
502048037924,ac1001@okaxis,xq9905@okhdfcbank,3413,2022-05-17 14:28:22.000000 UTC,2022-05-17,14,3
301692218995,ac1001@okaxis,xq9905@okhdfcbank,3325,2022-03-15 15:43:35.000000 UTC,2022-03-15,15,3
201402453371,ac1001@okaxis,xq9905@okhdfcbank,3884,2022-02-15 14:19:37.000000 UTC,2022-02-15,14,3
418018588382,ac1001@okaxis,xq9905@okhdfcbank,3120,2022-05-17 12:42:29.000000 UTC,2022-05-17,12,3
368454472653,ac1001@okaxis,xq9905@okhdfcbank,4064,2022-02-22 18:41:23.000000 UTC,2022-02-22,18,3
773101052691,ac1001@okaxis,xq9905@okhdfcbank,3366,2022-01-11 16:36:41.000000 UTC,2022-01-11,16,3
749961593278,ac1001@okaxis,xq9905@okhdfcbank,3793,2022-09-20 16:23:30.000000 UTC,2022-09-20,16,3
80135854041,ac1001@okaxis,xq9905@okhdfcbank,3970,2022-01-11 08:33:30.000000 UTC,2022-01-11,8,3
63030010849,ac1001@okaxis,xq9905@okhdfcbank,3946,2022-09-13 13:44:26.000000 UTC,2022-09-13,13,3
618165095273,ac1001@okaxis,xq9905@okhdfcbank,3408,2022-05-17 16:22:41.000000 UTC,2022-05-17,16,3
519701990369,ac1001@okaxis,xq9905@okhdfcbank,3041,2022-08-09 13:31:26.000000 UTC,2022-08-09,13,3
372098823251,ac1001@okaxis,xq9905@okhdfcbank,3363,2022-03-15 19:33:27.000000 UTC,2022-03-15,19,3
312302022426,aa1001@okhdfcbank,xc1001@oksbi,6181,2022-08-10 16:40:17.000000 UTC,2022-08-10,16,4
619328049290,aa1001@okhdfcbank,xc1001@oksbi,6463,2022-09-14 19:35:29.000000 UTC,2022-09-14,19,4
251965657584,aa1001@okhdfcbank,xc1001@oksbi,6663,2022-08-24 17:39:32.000000 UTC,2022-08-24,17,4
150911113192,aa1001@okhdfcbank,xc1001@oksbi,7032,2022-09-14 19:24:44.000000 UTC,2022-09-14,19,4
338942515757,aa1001@okhdfcbank,xc1001@oksbi,6655,2022-02-16 19:30:36.000000 UTC,2022-02-16,19,4
784667343869,aa1001@okhdfcbank,xc1001@oksbi,6458,2022-07-20 19:32:20.000000 UTC,2022-07-20,19,4
204016714117,aa1001@okhdfcbank,xc1001@oksbi,6975,2022-02-16 13:38:31.000000 UTC,2022-02-16,13,4
56832780554,aa1001@okhdfcbank,xc1001@oksbi,6042,2022-08-10 19:33:35.000000 UTC,2022-08-10,19,4
981962141197,aa1001@okhdfcbank,xc1001@oksbi,6317,2022-07-06 13:42:25.000000 UTC,2022-07-06,13,4
637286849302,aa1001@okhdfcbank,xc1001@oksbi,6483,2022-04-06 13:30:32.000000 UTC,2022-04-06,13,4
759674548055,aa1001@okhdfcbank,xc1001@oksbi,6176,2022-06-15 16:20:41.000000 UTC,2022-06-15,16,4
332932132188,aa1001@okhdfcbank,xc1001@oksbi,6163,2022-07-13 11:31:31.000000 UTC,2022-07-13,11,4
618198046641,aa1001@okhdfcbank,xc1001@oksbi,6245,2022-06-15 17:24:32.000000 UTC,2022-06-15,17,4
808214388049,aa1001@okhdfcbank,xc1001@oksbi,6304,2022-08-17 14:31:33.000000 UTC,2022-08-17,14,4
542959771230,aa1001@okhdfcbank,xc1001@oksbi,6826,2022-05-18 19:28:24.000000 UTC,2022-05-18,19,4
487653908096,aa1001@okhdfcbank,xc1001@oksbi,6547,2022-03-23 19:34:24.000000 UTC,2022-03-23,19,4
720771637841,aa1001@okhdfcbank,xc1001@oksbi,6429,2022-01-26 15:29:29.000000 UTC,2022-01-26,15,4
162460260930,aa1001@okhdfcbank,xc1001@oksbi,6954,2022-07-13 10:30:37.000000 UTC,2022-07-13,10,4
635863205606,ad2001@yesbank,xh6699@icici,14005,2022-04-13 15:34:21.000000 UTC,2022-04-13,15,4
229105078341,ad2001@yesbank,xh6699@icici,13978,2022-03-16 18:28:39.000000 UTC,2022-03-16,18,4
579052246425,ad2001@yesbank,xh6699@icici,13784,2022-08-03 08:39:29.000000 UTC,2022-08-03,8,4
223809940371,ad2001@yesbank,xh6699@icici,13108,2022-04-20 13:27:28.000000 UTC,2022-04-20,13,4
126333362086,ad2001@yesbank,xh6699@icici,13779,2022-02-16 08:19:31.000000 UTC,2022-02-16,8,4
463589362348,ad2001@yesbank,xh6699@icici,13451,2022-03-16 08:34:25.000000 UTC,2022-03-16,8,4
350718542459,ad2001@yesbank,xh6699@icici,13048,2022-08-24 11:30:35.000000 UTC,2022-08-24,11,4
198963297984,ad2001@yesbank,xh6699@icici,13572,2022-08-17 12:31:25.000000 UTC,2022-08-17,12,4
234157962242,ad2001@yesbank,xh6699@icici,13471,2022-03-16 12:35:26.000000 UTC,2022-03-16,12,4
3153419904,ad2001@yesbank,xh6699@icici,13133,2022-10-12 08:31:23.000000 UTC,2022-10-12,8,4
648353954337,ad2001@yesbank,xh6699@icici,13839,2022-01-05 14:31:30.000000 UTC,2022-01-05,14,4
264894406071,ad2001@yesbank,xh6699@icici,13464,2022-06-08 11:27:37.000000 UTC,2022-06-08,11,4
386970556556,ad2001@yesbank,xh6699@icici,14082,2022-09-14 17:25:29.000000 UTC,2022-09-14,17,4
405921624992,ad2001@yesbank,xh6699@icici,13675,2022-06-15 13:30:25.000000 UTC,2022-06-15,13,4
373932424343,ad2001@yesbank,xh6699@icici,14004,2022-03-16 10:18:22.000000 UTC,2022-03-16,10,4
646907248190,ad2001@yesbank,xh6699@icici,13519,2022-07-27 15:36:30.000000 UTC,2022-07-27,15,4
118089057587,ad2001@yesbank,xh6699@icici,13810,2022-01-12 10:27:27.000000 UTC,2022-01-12,10,4
120495366540,ad2001@yesbank,xh6699@icici,13980,2022-04-13 08:35:28.000000 UTC,2022-04-13,8,4
553306345596,ad2001@yesbank,xh6699@icici,13425,2022-03-16 08:25:36.000000 UTC,2022-03-16,8,4
895977125070,ad2001@yesbank,xh6699@icici,13474,2022-02-16 10:18:31.000000 UTC,2022-02-16,10,4
165297116322,ad2001@yesbank,xh6699@icici,13675,2022-06-22 19:31:34.000000 UTC,2022-06-22,19,4
602600355151,ad2001@yesbank,xh6699@icici,13300,2022-01-12 12:29:22.000000 UTC,2022-01-12,12,4
403507340252,ad2001@yesbank,xh6699@icici,13660,2022-07-13 08:31:38.000000 UTC,2022-07-13,8,4
724381755164,ad2001@yesbank,xh6699@icici,13439,2022-07-13 08:20:31.000000 UTC,2022-07-13,8,4
832141655118,ad2001@yesbank,xh6699@icici,13083,2022-10-12 11:29:24.000000 UTC,2022-10-12,11,4
390789439441,ad2001@yesbank,xh6699@icici,13630,2022-05-11 19:21:30.000000 UTC,2022-05-11,19,4
729280790957,ad2001@yesbank,xi9811@paytm,9134,2022-03-16 19:32:38.000000 UTC,2022-03-16,19,4
276611347923,ad2001@yesbank,xi9811@paytm,9576,2022-03-09 14:27:34.000000 UTC,2022-03-09,14,4
817582796123,ad2001@yesbank,xi9811@paytm,9926,2022-09-14 15:34:35.000000 UTC,2022-09-14,15,4
972671633815,ad2001@yesbank,xi9811@paytm,9519,2022-07-13 16:30:36.000000 UTC,2022-07-13,16,4
855477467064,ad2001@yesbank,xi9811@paytm,9435,2022-05-18 08:34:27.000000 UTC,2022-05-18,8,4
330320588896,ad2001@yesbank,xi9811@paytm,9737,2022-04-13 17:34:31.000000 UTC,2022-04-13,17,4
126992553021,ad2001@yesbank,xi9811@paytm,9476,2022-09-21 19:38:32.000000 UTC,2022-09-21,19,4
497049962107,ad2001@yesbank,xi9811@paytm,9418,2022-05-18 19:30:35.000000 UTC,2022-05-18,19,4
907286596279,ad2001@yesbank,xi9811@paytm,9768,2022-06-15 19:34:25.000000 UTC,2022-06-15,19,4
268923815975,ad2001@yesbank,xi9811@paytm,9331,2022-06-15 08:23:37.000000 UTC,2022-06-15,8,4
881301606425,ad2001@yesbank,xi9811@paytm,10106,2022-08-17 17:36:36.000000 UTC,2022-08-17,17,4
420206150558,ad2001@yesbank,xi9811@paytm,9331,2022-06-15 19:32:33.000000 UTC,2022-06-15,19,4
809421688408,ad2001@yesbank,xi9811@paytm,9273,2022-09-14 16:18:17.000000 UTC,2022-09-14,16,4
318782646591,ad2001@yesbank,xi9811@paytm,9405,2022-07-13 08:22:29.000000 UTC,2022-07-13,8,4
794534746399,ad2001@yesbank,xi9811@paytm,9107,2022-04-20 08:28:29.000000 UTC,2022-04-20,8,4
357405856392,ad2001@yesbank,xi9811@paytm,9439,2022-08-17 15:34:36.000000 UTC,2022-08-17,15,4
951844349587,ad2001@yesbank,xi9811@paytm,9167,2022-07-06 19:35:33.000000 UTC,2022-07-06,19,4
916613702394,ad2001@yesbank,xi9811@paytm,9502,2022-09-14 19:34:40.000000 UTC,2022-09-14,19,4
564343590590,ad2001@yesbank,xi9811@paytm,9760,2022-08-10 19:32:27.000000 UTC,2022-08-10,19,4
832444514604,ad2001@yesbank,xi9811@paytm,9767,2022-07-20 16:28:22.000000 UTC,2022-07-20,16,4
686867819577,ad2001@yesbank,xi9811@paytm,9671,2022-06-08 19:13:45.000000 UTC,2022-06-08,19,4
913723015799,ad2001@yesbank,xi9811@paytm,9199,2022-03-16 19:35:29.000000 UTC,2022-03-16,19,4
15783878981,ad2001@yesbank,xi9811@paytm,10017,2022-10-26 19:28:35.000000 UTC,2022-10-26,19,4
36744313389,ad2001@yesbank,xi9811@paytm,9404,2022-07-13 13:25:32.000000 UTC,2022-07-13,13,4
692783214181,ad2001@yesbank,xi9811@paytm,9700,2022-08-17 16:29:31.000000 UTC,2022-08-17,16,4
906661469866,ad2001@yesbank,xi9811@paytm,9906,2022-02-16 08:28:34.000000 UTC,2022-02-16,8,4
470678462214,ad2001@yesbank,xi9811@paytm,9547,2022-01-19 14:15:11.000000 UTC,2022-01-19,14,4
864275203121,ad2001@yesbank,xi9811@paytm,9794,2022-05-18 17:21:34.000000 UTC,2022-05-18,17,4
317147383259,ad2001@yesbank,xi9811@paytm,9576,2022-05-18 19:35:37.000000 UTC,2022-05-18,19,4
391032927416,ad2001@yesbank,xi9811@paytm,9670,2022-02-16 17:41:23.000000 UTC,2022-02-16,17,4
442573663851,ad2001@yesbank,xi9811@paytm,9951,2022-08-10 17:28:40.000000 UTC,2022-08-10,17,4
197687774339,ad2001@yesbank,xi9811@paytm,9389,2022-06-15 19:36:26.000000 UTC,2022-06-15,19,4
859717181812,ad2001@yesbank,xi9811@paytm,9385,2022-08-03 08:35:32.000000 UTC,2022-08-03,8,4
566617037922,ad2001@yesbank,xi9811@paytm,9868,2022-07-20 12:34:21.000000 UTC,2022-07-20,12,4
1336508637,ad2001@yesbank,xi9811@paytm,9397,2022-04-13 09:38:35.000000 UTC,2022-04-13,9,4
30791463338,ad2001@yesbank,xi9811@paytm,9672,2022-08-17 11:28:49.000000 UTC,2022-08-17,11,4
610820678043,ad2001@yesbank,xi9811@paytm,9252,2022-02-16 12:39:28.000000 UTC,2022-02-16,12,4
257751815121,ad2001@yesbank,xi9811@paytm,9973,2022-04-20 13:17:26.000000 UTC,2022-04-20,13,4
841909420574,ad2001@yesbank,xj8221@paytm,18089,2022-07-06 18:28:33.000000 UTC,2022-07-06,18,4
663424228167,ad2001@yesbank,xj8221@paytm,17370,2022-05-11 16:32:40.000000 UTC,2022-05-11,16,4
528057735602,ad2001@yesbank,xj8221@paytm,17066,2022-02-16 09:12:40.000000 UTC,2022-02-16,9,4
981572482672,ad2001@yesbank,xj8221@paytm,17089,2022-02-16 16:29:45.000000 UTC,2022-02-16,16,4
11455208221,ad2001@yesbank,xj8221@paytm,17537,2022-01-19 19:29:42.000000 UTC,2022-01-19,19,4
98711705775,ad2001@yesbank,xj8221@paytm,17655,2022-09-14 09:19:20.000000 UTC,2022-09-14,9,4
827288008127,ad2001@yesbank,xj8221@paytm,17803,2022-03-16 15:29:35.000000 UTC,2022-03-16,15,4
832068316344,ad2001@yesbank,xj8221@paytm,17677,2022-03-16 19:24:31.000000 UTC,2022-03-16,19,4
409986048785,ad2001@yesbank,xj8221@paytm,17349,2022-07-20 19:22:06.000000 UTC,2022-07-20,19,4
477603136323,ad2001@yesbank,xj8221@paytm,17950,2022-04-13 12:19:30.000000 UTC,2022-04-13,12,4
791756229502,ad2001@yesbank,xj8221@paytm,17452,2022-04-27 12:35:29.000000 UTC,2022-04-27,12,4
252108855137,ad2001@yesbank,xj8221@paytm,17776,2022-01-19 13:25:37.000000 UTC,2022-01-19,13,4
710896581985,ad2001@yesbank,xj8221@paytm,17769,2022-06-15 19:23:33.000000 UTC,2022-06-15,19,4
876604163004,ad2001@yesbank,xj8221@paytm,17342,2022-04-13 10:29:10.000000 UTC,2022-04-13,10,4
809389723181,ad2001@yesbank,xj8221@paytm,17752,2022-02-09 19:38:31.000000 UTC,2022-02-09,19,4
750186265122,ad2001@yesbank,xj8221@paytm,17286,2022-06-15 08:31:36.000000 UTC,2022-06-15,8,4
329441979978,ad2001@yesbank,xj8221@paytm,17374,2022-05-18 09:29:32.000000 UTC,2022-05-18,9,4
768019195229,ad2001@yesbank,xj8221@paytm,17739,2022-09-21 13:35:44.000000 UTC,2022-09-21,13,4
487983059480,ad2001@yesbank,xj8221@paytm,17904,2022-09-21 19:29:53.000000 UTC,2022-09-21,19,4
378010502349,ad2001@yesbank,xj8221@paytm,17656,2022-08-17 08:33:29.000000 UTC,2022-08-17,8,4
460907182105,ad2001@yesbank,xj8221@paytm,17358,2022-01-05 08:35:22.000000 UTC,2022-01-05,8,4
602448934185,ad2001@yesbank,xj8221@paytm,17775,2022-09-14 17:38:25.000000 UTC,2022-09-14,17,4
746193480630,ad2001@yesbank,xj8221@paytm,17639,2022-10-19 14:33:28.000000 UTC,2022-10-19,14,4
155738458180,ad2001@yesbank,xj8221@paytm,17078,2022-06-22 11:29:34.000000 UTC,2022-06-22,11,4
95234893900,ad2001@yesbank,xj8221@paytm,17790,2022-06-22 16:36:26.000000 UTC,2022-06-22,16,4
523439990745,ad2001@yesbank,xj8221@paytm,17559,2022-02-16 19:19:24.000000 UTC,2022-02-16,19,4
372595861267,ad2001@yesbank,xj8221@paytm,17695,2022-03-16 11:32:29.000000 UTC,2022-03-16,11,4
951857947932,ad2001@yesbank,xj8221@paytm,17875,2022-04-13 17:27:27.000000 UTC,2022-04-13,17,4
662771377719,ad2001@yesbank,xj8221@paytm,17237,2022-03-16 19:24:23.000000 UTC,2022-03-16,19,4
922720955822,ad2001@yesbank,xj8221@paytm,17387,2022-01-12 10:24:31.000000 UTC,2022-01-12,10,4
560612469736,ad2001@yesbank,xj8221@paytm,17864,2022-04-13 15:19:33.000000 UTC,2022-04-13,15,4
415882774014,ad2001@yesbank,xj8221@paytm,17543,2022-03-23 19:23:28.000000 UTC,2022-03-23,19,4
787619325912,ad2001@yesbank,xj8221@paytm,17906,2022-10-19 09:29:30.000000 UTC,2022-10-19,9,4
537505634680,ad2001@yesbank,xj8221@paytm,17142,2022-08-17 17:42:26.000000 UTC,2022-08-17,17,4
362305115938,ad2001@yesbank,xj8221@paytm,18038,2022-03-16 15:36:39.000000 UTC,2022-03-16,15,4
47191860801,ad2001@yesbank,xj8221@paytm,17684,2022-07-13 19:54:26.000000 UTC,2022-07-13,19,4
333825473793,ad2001@yesbank,xj8221@paytm,17677,2022-06-15 18:33:26.000000 UTC,2022-06-15,18,4
352355160221,ad2001@yesbank,xj8221@paytm,17794,2022-06-15 14:27:30.000000 UTC,2022-06-15,14,4
637504579150,ad2001@yesbank,xj8221@paytm,17403,2022-09-07 19:28:42.000000 UTC,2022-09-07,19,4
17444005713,ad2001@yesbank,xj8221@paytm,17217,2022-01-19 10:42:19.000000 UTC,2022-01-19,10,4
237576327577,ad2001@yesbank,xj8221@paytm,17866,2022-01-19 17:27:34.000000 UTC,2022-01-19,17,4
769087385800,ad2001@yesbank,xj8221@paytm,17472,2022-07-13 09:39:31.000000 UTC,2022-07-13,9,4
398139072505,ad2001@yesbank,xj8221@paytm,17766,2022-05-11 12:24:33.000000 UTC,2022-05-11,12,4
424962167922,ad2001@yesbank,xj8221@paytm,17426,2022-07-20 15:24:35.000000 UTC,2022-07-20,15,4
626140726351,ad2001@yesbank,xj8221@paytm,17733,2022-04-27 08:36:24.000000 UTC,2022-04-27,8,4
166767042232,ad2001@yesbank,xj8221@paytm,18021,2022-03-09 08:31:38.000000 UTC,2022-03-09,8,4
57909704030,ad2001@yesbank,xj8221@paytm,17183,2022-01-19 11:17:23.000000 UTC,2022-01-19,11,4
706391103573,ad2001@yesbank,xj8221@paytm,17366,2022-10-12 17:28:30.000000 UTC,2022-10-12,17,4
455513648818,ad2001@yesbank,xj8221@paytm,17157,2022-07-20 17:26:29.000000 UTC,2022-07-20,17,4
852200855922,ab1001@okicicibank,xm9001@oksbi,14404,2022-01-19 08:27:20.000000 UTC,2022-01-19,8,4
464481238424,ab1001@okicicibank,xm9001@oksbi,14470,2022-03-23 13:31:36.000000 UTC,2022-03-23,13,4
126152227484,ab1001@okicicibank,xm9001@oksbi,14473,2022-05-18 18:17:30.000000 UTC,2022-05-18,18,4
134835864594,ab1001@okicicibank,xm9001@oksbi,14771,2022-10-19 11:21:28.000000 UTC,2022-10-19,11,4
559784873116,ab1001@okicicibank,xm9001@oksbi,14854,2022-06-15 17:22:34.000000 UTC,2022-06-15,17,4
17409903499,ab1001@okicicibank,xm9001@oksbi,14383,2022-01-12 14:44:18.000000 UTC,2022-01-12,14,4
313846776441,ab1001@okicicibank,xm9001@oksbi,14162,2022-05-25 08:16:33.000000 UTC,2022-05-25,8,4
